Vintage;Country;County;Designation;Points;Price;Province;Title;Variety;Winery
01/01/2014;France;Vin de France;L'Irréductible;91;$40.00;France Other;Domaine de la Bégude 2014 L'Irréductible Rosé (Vin de France);Rosé;Domaine de la Bégude
01/01/2014;France;Alpilles;Tradition;88;$25.00;Provence;Domaine de Valdition 2014 Tradition Rosé (Alpilles);Rosé;Domaine de Valdition
01/01/2014;France;Bordeaux;Augey;85;$10.00;Bordeaux;Cave de Rauzan 2014 Augey (Bordeaux);Bordeaux-style Red Blend;Cave de Rauzan
01/01/2014;France;Coteaux du Giennois;Champ Gibault;87;$28.00;Loire Valley;Florian Roblin 2014 Champ Gibault Pinot Noir (Coteaux du Giennois);Pinot Noir;Florian Roblin
01/01/2014;France;Côtes du Rhône;Haut de Brun;90;$15.00;Rhône Valley;Alain Jaume et Fils 2014 Haut de Brun Red (Côtes du Rhône);Rhône-style Red Blend;Alain Jaume et Fils
01/01/2014;France;Pouilly-Fumé;Les Deux Cailloux;89;$27.00;Loire Valley;Fournier Père et Fils 2014 Les Deux Cailloux (Pouilly-Fumé);Sauvignon Blanc;Fournier Père et Fils
01/01/2014;France;Chablis;Les Vaillons Premier Cru;93;$46.00;Burgundy;Domaine Billaud-Simon 2014 Les Vaillons Premier Cru (Chablis);Chardonnay;Domaine Billaud-Simon
01/01/2014;Italy;Chianti Classico;San Jacopo;86;$15.00;Tuscany;Castello Vicchiomaggio 2014 San Jacopo (Chianti Classico);Red Blend;Castello Vicchiomaggio
01/01/2014;France;Saint-Émilion;Délice du Prieuré;88;$27.00;Bordeaux;Château le Prieuré 2014 Délice du Prieuré (Saint-Émilion);Merlot;Château le Prieuré
01/01/2014;France;Touraine;Cuvée St-Georges;85;$15.00;Loire Valley;Antoine Simoneau 2014 Cuvée St-Georges Sauvignon Blanc (Touraine);Sauvignon Blanc;Antoine Simoneau
01/01/2014;France;Bordeaux;Le Roi Pépin;84;$18.00;Bordeaux;Les Vignerons Réunis de Monségur 2014 Le Roi Pépin (Bordeaux);Bordeaux-style Red Blend;Les Vignerons Réunis de Monségur
01/01/2014;France;Arbois;Grevillière;91;$39.00;France Other;Domaine Dugois 2014 Grevillière Trousseau (Arbois);Trousseau;Domaine Dugois
01/01/2014;France;Côtes de Bordeaux;Cuvée Prestige;90;$40.00;Bordeaux;Chateau Haut Rian 2014 Cuvée Prestige (Côtes de Bordeaux);Bordeaux-style Red Blend;Chateau Haut Rian
01/01/2014;France;Côtes de Provence;Cuvée Jeanne;88;$15.00;Provence;Château Castel des Maures 2014 Cuvée Jeanne Rosé (Côtes de Provence);Rosé;Château Castel des Maures
01/01/2014;Italy;Vigneti delle Dolomiti;Rosé;86;$20.00;Northeastern Italy;Casata Monfort 2014 Rosé Pinot Grigio (Vigneti delle Dolomiti);Pinot Grigio;Casata Monfort
01/01/2014;Italy;Toscana;Memorino;90;$32.00;Tuscany;I Giusti e Zanza 2014 Memorino White (Toscana);White Blend;I Giusti e Zanza
01/01/2014;France;Muscadet Sèvre et Maine;Essentielle;88;$12.00;Loire Valley;Domaine des Tilleuls 2014 Essentielle (Muscadet Sèvre et Maine);Melon;Domaine des Tilleuls
01/01/2014;Italy;Alto Adige Terlano;Eichorn;87;$30.00;Northeastern Italy;Manincor 2014 Eichorn Pinot Bianco (Alto Adige Terlano);Pinot Bianco;Manincor
01/01/2014;Italy;Etna;Isolanuda Bianco;92;$29.00;Sicily & Sardinia;Destro 2014 Isolanuda Bianco (Etna);White Blend;Destro
01/01/2014;France;Sancerre;Les Comtesses;88;$30.00;Loire Valley;Domaine Paul Thomas 2014 Les Comtesses (Sancerre);Sauvignon Blanc;Domaine Paul Thomas
01/01/2014;Italy;Etna;Contrada Monte San Nicolò;95;$30.00;Sicily & Sardinia;Biondi 2014 Contrada Monte San Nicolò (Etna);Red Blend;Biondi
01/01/2014;France;Bordeaux Supérieur;Premium;90;$20.00;Bordeaux;Château Donjon de Bruignac 2014 Premium (Bordeaux Supérieur);Bordeaux-style Red Blend;Château Donjon de Bruignac
01/01/2014;France;Alsace;Tradition;88;$19.00;Alsace;Kuentz-Bas 2014 Tradition Pinot Gris (Alsace);Pinot Gris;Kuentz-Bas
01/01/2014;France;Hautes Côtes de Nuits;Les Dames Huguettes Vieilles Vignes;88;$37.00;Burgundy;Jean-Luc and Paul Aegerter 2014 Les Dames Huguettes Vieilles Vignes (Hautes Côtes de Nuits);Pinot Noir;Jean-Luc and Paul Aegerter
01/01/2014;France;Gevrey-Chambertin;Aux Combottes Premier Cru;94;$115.00;Burgundy;Nicolas Potel 2014 Aux Combottes Premier Cru (Gevrey-Chambertin);Pinot Noir;Nicolas Potel
01/01/2014;France;Côtes de Gascogne;4 Cépages;86;$12.00;Southwest France;Domaine du Rey 2014 4 Cépages White (Côtes de Gascogne);White Blend;Domaine du Rey
01/01/2014;France;Côtes de Gascogne;Côté;88;$16.00;Southwest France;Domaine du Tariquet 2014 Côté Chardonnay-Sauvignon Blanc (Côtes de Gascogne);Chardonnay-Sauvignon Blanc;Domaine du Tariquet
01/01/2014;France;Côtes de Provence;Rose et Or;92;$45.00;Provence;Château Minuty 2014 Rose et Or Rosé (Côtes de Provence);Rosé;Château Minuty
01/01/2014;France;Alsace;Tradition;86;$18.00;Alsace;Domaine Moltès 2014 Tradition Pinot Gris (Alsace);Pinot Gris;Domaine Moltès
01/01/2014;France;Vouvray;Sec;88;$17.00;Loire Valley;Château Moncontour 2014 Sec (Vouvray);Chenin Blanc;Château Moncontour
01/01/2014;Italy;Valdobbiadene Prosecco Superiore;Tre Venti Rive di Ogliano Brut;88;$25.00;Veneto;Zardetto 2014 Tre Venti Rive di Ogliano Brut (Valdobbiadene Prosecco Superiore);Glera;Zardetto
01/01/2014;France;Alsace;Hengst Grand Cru;94;$48.00;Alsace;Domaine Barmès-Buecher 2014 Hengst Grand Cru Gewurztraminer (Alsace);Gewürztraminer;Domaine Barmès-Buecher
01/01/2014;France;Moulin-à-Vent;Les Michelons;87;$25.00;Beaujolais;Yohan Lardy 2014 Les Michelons (Moulin-à-Vent);Gamay;Yohan Lardy
01/01/2014;France;Côtes du Rhône;Réserve Grand Veneur;87;$15.00;Rhône Valley;Alain Jaume et Fils 2014 Réserve Grand Veneur Red (Côtes du Rhône);Rhône-style Red Blend;Alain Jaume et Fils
01/01/2014;France;Chablis;La Sereine;89;$24.00;Burgundy;La Chablisienne 2014 La Sereine (Chablis);Chardonnay;La Chablisienne
01/01/2014;France;Côtes de Bordeaux;Sixième Géneration;90;$15.00;Bordeaux;Château de Cranne 2014 Sixième Géneration (Côtes de Bordeaux);Bordeaux-style Red Blend;Château de Cranne
01/01/2014;Italy;Rosso di Montepulciano;Poggio Stella;87;$17.00;Tuscany;Vecchia Cantina di Montepulciano 2014 Poggio Stella (Rosso di Montepulciano);Red Blend;Vecchia Cantina di Montepulciano
01/01/2014;France;Chinon;Angelliaume Domaine des Falaises;85;$20.00;Loire Valley;Nicolas Idiart 2014 Angelliaume Domaine des Falaises (Chinon);Cabernet Franc;Nicolas Idiart
01/01/2014;France;Pouilly-Fumé;Les Duchesses;88;$28.00;Loire Valley;Domaine Laporte 2014 Les Duchesses (Pouilly-Fumé);Sauvignon Blanc;Domaine Laporte
01/01/2014;France;Sancerre;Beau Roy;86;$15.00;Loire Valley;Domaine Reverdy-Ducroux 2014 Beau Roy (Sancerre);Sauvignon Blanc;Domaine Reverdy-Ducroux
01/01/2014;France;Bordeaux;Grande Réserve;87;$17.00;Bordeaux;Château le Breton 2014 Grande Réserve (Bordeaux);Bordeaux-style Red Blend;Château le Breton
01/01/2014;France;Alsace;Tradition;88;$25.00;Alsace;Emile Beyer 2014 Tradition Pinot Gris (Alsace);Pinot Gris;Emile Beyer
01/01/2014;France;;Le Clos;92;$90.00;France Other;Château des Bachelards 2014 Le Clos Gamay;Gamay;Château des Bachelards
01/01/2014;France;Alsace;Cuvée du Commandeur;86;$24.00;Alsace;Robert Karcher et Fils 2014 Cuvée du Commandeur Pinot Noir (Alsace);Pinot Noir;Robert Karcher et Fils
01/01/2014;France;Bordeaux Rosé;Le Rosé de Floridène;83;$15.00;Bordeaux;Clos Floridène 2014 Le Rosé de Floridène Rosé (Bordeaux Rosé);Rosé;Clos Floridène
01/01/2014;France;Reuilly;Petit Gris;85;$20.00;Loire Valley;Domaine Dyckerhoff 2014 Petit Gris Rosé (Reuilly);Rosé;Domaine Dyckerhoff
01/01/2014;France;Moulin-à-Vent;Les Michelons;87;$25.00;Beaujolais;Yohan Lardy 2014 Les Michelons (Moulin-à-Vent);Gamay;Yohan Lardy
01/01/2014;Italy;Rosso di Montalcino;Molino del Piano;86;$26.00;Tuscany;Bonacchi 2014 Molino del Piano (Rosso di Montalcino);Sangiovese;Bonacchi
01/01/2014;France;Côtes de Provence;Arbaude;87;$15.00;Provence;Mas de Cadenet 2014 Arbaude Rosé (Côtes de Provence);Rosé;Mas de Cadenet
01/01/2014;France;Côtes de Provence;Pierre & Paul;88;$10.00;Provence;Domaines Pierre Chavin 2014 Pierre & Paul Rosé (Côtes de Provence);Rosé;Domaines Pierre Chavin
01/01/2014;France;Alsace;Réserve;89;$14.00;Alsace;Lucien Albrecht 2014 Réserve Riesling (Alsace);Riesling;Lucien Albrecht
01/01/2014;Italy;Colline Novaresi;Bocciolo;84;$17.00;Piedmont;Ca' Nova 2014 Bocciolo Nebbiolo (Colline Novaresi);Nebbiolo;Ca' Nova
01/01/2014;Italy;Barbera d'Asti Superiore;Le Muccie;86;$13.00;Piedmont;Ca' de Lion Ghione 2014 Le Muccie (Barbera d'Asti Superiore);Barbera;Ca' de Lion Ghione
01/01/2014;France;Alsace;Steinert Grand Cru;89;$32.00;Alsace;Domaine Rieflé-Landmann 2014 Steinert Grand Cru White (Alsace);Alsace white blend;Domaine Rieflé-Landmann
01/01/2015;France;Collines Rhôdaniennes;Nobles Rives;88;$12.00;Rhône Valley;Cave de Tain 2015 Nobles Rives Syrah (Collines Rhôdaniennes);Syrah;Cave de Tain
01/01/2015;France;Fronton;On l'appelle;87;$15.00;Southwest France;Château Coutinel 2015 On l'appelle Negrette (Fronton);Negrette;Château Coutinel
01/01/2015;France;Moulin-à-Vent;Collection;84;$22.00;Beaujolais;L. Tramier & Fils 2015 Collection (Moulin-à-Vent);Gamay;L. Tramier & Fils
01/01/2015;France;Alsace;Furstentum Grand Cru;92;$27.00;Alsace;Joseph Fritsch 2015 Furstentum Grand Cru Gewurztraminer (Alsace);Gewürztraminer;Joseph Fritsch
01/01/2015;France;Alsace;Collection;89;$20.00;Alsace;Cave de Ribeauvillé 2015 Collection Riesling (Alsace);Riesling;Cave de Ribeauvillé
01/01/2015;France;Bordeaux;Château de Beauregard Ducourt;88;$12.00;Bordeaux;VIgnobles Ducourt 2015 Château de Beauregard Ducourt (Bordeaux);Bordeaux-style Red Blend;VIgnobles Ducourt
01/01/2015;France;Côtes de Bergerac;La Fleur Lily Semi-Dry;85;$12.00;Southwest France;Domaine de Grange Neuve 2015 La Fleur Lily Semi-Dry White (Côtes de Bergerac);Bordeaux-style White Blend;Domaine de Grange Neuve
01/01/2015;France;Menetou-Salon;Les Demoiselles;88;$25.00;Loire Valley;Domaine Benoît & Mathieu Fleuriet 2015 Les Demoiselles (Menetou-Salon);Sauvignon Blanc;Domaine Benoît & Mathieu Fleuriet
01/01/2015;France;Sancerre;L'Original;92;$80.00;Loire Valley;Joseph Mellot 2015 L'Original (Sancerre);Sauvignon Blanc;Joseph Mellot
01/01/2015;France;Gaillac;Les Gourmands Rouge;87;$19.00;Southwest France;L'Enclos des Braves 2015 Les Gourmands Rouge Red (Gaillac);Red Blend;L'Enclos des Braves
01/01/2015;France;Mercurey;Château de Chamirey Les Cinq Premier Cru;94;$90.00;Burgundy;Domaines Devillard 2015 Château de Chamirey Les Cinq Premier Cru (Mercurey);Pinot Noir;Domaines Devillard
01/01/2015;Italy;Falanghina del Sannio;Taburno;92;$22.00;Southern Italy;Fattoria La Rivolta 2015 Taburno (Falanghina del Sannio);Falanghina;Fattoria La Rivolta
01/01/2015;France;Côtes de Gascogne;Cedrus le Blanc;85;$10.00;Southwest France;Château du Cèdre 2015 Cedrus le Blanc White (Côtes de Gascogne);White Blend;Château du Cèdre
01/01/2015;France;Vouvray;Jovly;83;$14.00;Loire Valley;Caves du Val de Loire 2015 Jovly (Vouvray);Chenin Blanc;Caves du Val de Loire
01/01/2015;France;Côtes de Provence;Les Clans;92;$65.00;Provence;Château d'Esclans 2015 Les Clans Rosé (Côtes de Provence);Rosé;Château d'Esclans
01/01/2015;France;Crémant d'Alsace;Rosé;89;$25.00;Alsace;Domaine Specht 2015 Rosé Sparkling (Crémant d'Alsace);Sparkling Blend;Domaine Specht
01/01/2015;Italy;Vermentino di Sardegna;Costamolino;89;$15.00;Sicily & Sardinia;Argiolas 2015 Costamolino (Vermentino di Sardegna);Vermentino;Argiolas
01/01/2015;Italy;Alto Adige;Passion;89;$42.00;Northeastern Italy;St. Pauls 2015 Passion Petit Manseng (Alto Adige);Petit Manseng;St. Pauls
01/01/2015;France;Quincy;Une Pointe d'Authenticité;90;$25.00;Loire Valley;Domaine du Coudray 2015 Une Pointe d'Authenticité (Quincy);Sauvignon Blanc;Domaine du Coudray
01/01/2015;France;Beaune;Aux Cras Premier Cru;93;$50.00;Burgundy;Maison Champy 2015 Aux Cras Premier Cru (Beaune);Pinot Noir;Maison Champy
01/01/2015;Italy;Maremma;Maremmino;88;$13.00;Tuscany;Rascioni e Cecconello 2015 Maremmino (Maremma);Red Blend;Rascioni e Cecconello
01/01/2015;France;Bordeaux Rosé;Château Lalande Bellevue;88;$16.00;Bordeaux;Vignerons de Tutiac 2015 Château Lalande Bellevue Rosé (Bordeaux Rosé);Rosé;Vignerons de Tutiac
01/01/2015;Italy;Isonzo del Friuli;Rive Alte;91;$32.00;Northeastern Italy;Borgo San Daniele 2015 Rive Alte Friulano (Isonzo del Friuli);Friulano;Borgo San Daniele
01/01/2015;France;Côtes de Provence;Pure;88;$24.00;Provence;Mirabeau 2015 Pure Rosé (Côtes de Provence);Rosé;Mirabeau
01/01/2015;France;Chinon;Alain de la Treille;86;$19.00;Loire Valley;Bougrier 2015 Alain de la Treille (Chinon);Cabernet Franc;Bougrier
01/01/2015;France;Alsace;Tradition;90;$19.00;Alsace;Kuentz-Bas 2015 Tradition Edelzwicker (Alsace);Edelzwicker;Kuentz-Bas
01/01/2015;France;Côtes de Provence;L'Instant;87;$18.00;Provence;Château Barbanau 2015 L'Instant Rosé (Côtes de Provence);Rosé;Château Barbanau
01/01/2015;France;Côtes de Provence;Nuit Blanche en Provence;87;$18.00;Provence;Famille Negrel 2015 Nuit Blanche en Provence Rosé (Côtes de Provence);Rosé;Famille Negrel
01/01/2015;France;Sancerre;Florilège;88;$25.00;Loire Valley;Romain Reverdy 2015 Florilège (Sancerre);Sauvignon Blanc;Romain Reverdy
01/01/2015;France;Côtes de Provence;Colette;87;$17.00;Provence;La Belle Collection 2015 Colette Rosé (Côtes de Provence);Rosé;La Belle Collection
01/01/2015;France;Bordeaux Rosé;Rosé de Chevalier;88;$16.00;Bordeaux;Domaine de Chevalier 2015 Rosé de Chevalier Rosé (Bordeaux Rosé);Rosé;Domaine de Chevalier
01/01/2015;France;Limoux;Dédicace;85;$18.00;Languedoc-Roussillon;Château Rives-Blanques 2015 Dédicace Chenin Blanc (Limoux);Chenin Blanc;Château Rives-Blanques
01/01/2015;Italy;Veronese;Bianco;85;$10.00;Veneto;Amatore 2015 Bianco White (Veronese);White Blend;Amatore
01/01/2015;France;Alsace;Bouquet de Printemps;90;$15.00;Alsace;Jean-Marc Bernhard 2015 Bouquet de Printemps Pinot Blanc (Alsace);Pinot Blanc;Jean-Marc Bernhard
01/01/2015;Italy;Romagna;Vigna dell'Ulivo;89;$15.00;Central Italy;Fattoria Paradiso 2015 Vigna dell'Ulivo Albana (Romagna);Albana;Fattoria Paradiso
01/01/2015;France;Bordeaux Supérieur;Grande Réserve;87;$18.00;Bordeaux;Château Labatut 2015 Grande Réserve (Bordeaux Supérieur);Bordeaux-style Red Blend;Château Labatut
01/01/2015;Italy;Barbera d'Asti Superiore;Castelvero Albera;86;$13.00;Piedmont;Araldica 2015 Castelvero Albera (Barbera d'Asti Superiore);Barbera;Araldica
01/01/2015;France;Sancerre;Domaine de Terres Blanches Bellechaume;91;$55.00;Loire Valley;Saget la Perrière 2015 Domaine de Terres Blanches Bellechaume (Sancerre);Sauvignon Blanc;Saget la Perrière
01/01/2015;France;Bordeaux Supérieur;Cuvée Les Tourelles;84;$20.00;Bordeaux;Château Roc de Minvielle 2015 Cuvée Les Tourelles (Bordeaux Supérieur);Bordeaux-style Red Blend;Château Roc de Minvielle
01/01/2015;France;Vin de France;Authentic & Chic;83;$10.00;France Other;Romantic 2015 Authentic & Chic Merlot (Vin de France);Merlot;Romantic
01/01/2015;France;Bordeaux;8 Generation;88;$42.00;Bordeaux;Médeville Collection 2015 8 Generation (Bordeaux);Bordeaux-style Red Blend;Médeville Collection
01/01/2015;France;Meursault;Porusot Premier Cru;93;$99.00;Burgundy;Domaine Buisson Battault 2015 Porusot Premier Cru (Meursault);Chardonnay;Domaine Buisson Battault
01/01/2015;France;Alsace;Réserve;89;$14.00;Alsace;Willm 2015 Réserve Pinot Gris (Alsace);Pinot Gris;Willm
01/01/2015;Italy;Sicilia;Gocce di Luce;87;$13.00;Sicily & Sardinia;Principe di Corleone 2015 Gocce di Luce Nero d'Avola (Sicilia);Nero d'Avola;Principe di Corleone
01/01/2015;France;Saint-Amour;Vieilles Vignes;92;$25.00;Beaujolais;Domaine des Chers 2015 Vieilles Vignes (Saint-Amour);Gamay;Domaine des Chers
01/01/2015;France;Coteaux d'Aix-en-Provence;Domaine la Rabiotte;90;$15.00;Provence;Ravoire et Fils 2015 Domaine la Rabiotte Rosé (Coteaux d'Aix-en-Provence);Rosé;Ravoire et Fils
01/01/2015;Italy;Menfi;Ciàfu;87;$10.00;Sicily & Sardinia;Marilena Barbera 2015 Ciàfu Alicante (Menfi);Alicante;Marilena Barbera
01/01/2015;France;Morgon;Côte du Py;94;$25.00;Beaujolais;Domaines Dominique Piron 2015 Côte du Py (Morgon);Gamay;Domaines Dominique Piron
01/01/2015;France;Côtes du Rhône Villages;Domaine du Père Hugues Plan de Dieu;89;$15.00;Rhône Valley;Louis Bernard 2015 Domaine du Père Hugues Plan de Dieu Red (Côtes du Rhône Villages);Rhône-style Red Blend;Louis Bernard
01/01/2015;France;Santenay;Clos du Clos Genet;88;$32.00;Burgundy;Domaine Jessiaume 2015 Clos du Clos Genet (Santenay);Pinot Noir;Domaine Jessiaume
01/01/2015;France;Alsace;Clos Mathis;94;$47.00;Alsace;Domaine Ostertag 2015 Clos Mathis Riesling (Alsace);Riesling;Domaine Ostertag
01/01/2015;France;Sancerre;Aujourd'hui Comme Autrefois Non Filtré;88;$25.00;Loire Valley;Hubert Brochard 2015 Aujourd'hui Comme Autrefois Non Filtré (Sancerre);Sauvignon Blanc;Hubert Brochard
01/01/2015;France;Blaye Côtes de Bordeaux;Château l'Escadre;90;$15.00;Bordeaux;Vignobles Carreau Selection 2015 Château l'Escadre (Blaye Côtes de Bordeaux);Bordeaux-style White Blend;Vignobles Carreau Selection
01/01/2015;France;Pouilly-Fumé;Les Vignes de Saint-Laurent l'Abbaye;92;$22.00;Loire Valley;Domaine Chatelain 2015 Les Vignes de Saint-Laurent l'Abbaye (Pouilly-Fumé);Sauvignon Blanc;Domaine Chatelain
01/01/2015;France;Bandol;Cuvée G;90;$21.00;Provence;Les Vignobles Gueissard 2015 Cuvée G Rosé (Bandol);Rosé;Les Vignobles Gueissard
01/01/2015;Italy;Alto Adige;Kristallberg;92;$26.00;Northeastern Italy;Elena Walch 2015 Kristallberg Pinot Bianco (Alto Adige);Pinot Bianco;Elena Walch
01/01/2015;Italy;Romagna;ArlÃ¹s;89;$15.00;Central Italy;Trerè 2015 ArlÃ¹s Albana (Romagna);Albana;Trerè
01/01/2015;France;Beaune;Les Fèves Premier Cru;94;$93.00;Burgundy;Chanson Père et Fils 2015 Les Fèves Premier Cru (Beaune);Pinot Noir;Chanson Père et Fils
01/01/2015;Italy;Romagna;Alba della Torre Secco;87;$25.00;Central Italy;La Sabbiona 2015 Alba della Torre Secco Albana (Romagna);Albana;La Sabbiona
01/01/2015;Italy;Etna;Vigorosa Rosato;88;$28.00;Sicily & Sardinia;Fattorie Romeo del Castello 2015 Vigorosa Rosato Nerello Mascalese (Etna);Nerello Mascalese;Fattorie Romeo del Castello
01/01/2015;Italy;Soave;Roncathe;88;$12.00;Veneto;Corte Moschina 2015 Roncathe (Soave);Garganega;Corte Moschina
01/01/2015;France;Alsace;Ehrhart Hengst Grand Cru;94;$32.00;Alsace;Domaine Saint-Rémy 2015 Ehrhart Hengst Grand Cru Gewurztraminer (Alsace);Gewürztraminer;Domaine Saint-Rémy
01/01/2015;France;Côtes de Provence;Rose et Or;93;$40.00;Provence;Château Minuty 2015 Rose et Or Rosé (Côtes de Provence);Rosé;Château Minuty
01/01/2015;France;Côtes de Provence;Castillo;87;$23.00;Provence;Château Carpe Diem 2015 Castillo Rosé (Côtes de Provence);Rosé;Château Carpe Diem
01/01/2015;France;Cadillac Côtes de Bordeaux;Les Vendanges;88;$35.00;Bordeaux;Domaine les Carmels 2015 Les Vendanges (Cadillac Côtes de Bordeaux);Bordeaux-style Red Blend;Domaine les Carmels
01/01/2015;France;Alsace;Goldert Grand Cru;95;$26.00;Alsace;Domaine Zind-Humbrecht 2015 Goldert Grand Cru Muscat (Alsace);Muscat;Domaine Zind-Humbrecht
01/01/2015;France;Bandol;Moulin des Costes;90;$20.00;Provence;Domaines Bunan 2015 Moulin des Costes Rosé (Bandol);Rosé;Domaines Bunan
01/01/2015;Italy;Collio;Grappoli;85;$24.00;Northeastern Italy;Ascevi Luwa 2015 Grappoli Pinot Grigio (Collio);Pinot Grigio;Ascevi Luwa
01/01/2015;France;Beaujolais-Villages;Climat le Tracot;88;$13.00;Beaujolais;Domaine Dubost 2015 Climat le Tracot (Beaujolais-Villages);Gamay;Domaine Dubost
01/01/2015;France;Saint-Amour;Domaine du Paradis;88;$22.00;Beaujolais;Georges Duboeuf 2015 Domaine du Paradis (Saint-Amour);Gamay;Georges Duboeuf
01/01/2015;France;Alsace;Mambourg Grand Cru;92;$46.00;Alsace;Pierre Sparr 2015 Mambourg Grand Cru Gewurztraminer (Alsace);Gewürztraminer;Pierre Sparr
01/01/2015;France;Côtes de Provence;Perle du Rosé;86;$20.00;Provence;Château Réal Martin 2015 Perle du Rosé Rosé (Côtes de Provence);Rosé;Château Réal Martin
01/01/2015;France;Côtes de Provence;Lavandelle;85;$13.00;Provence;Domaines Pierre Chavin 2015 Lavandelle Rosé (Côtes de Provence);Rosé;Domaines Pierre Chavin
01/01/2015;France;Côtes de Gascogne;Merlot-Cabernet Sauvignon;86;$10.00;Southwest France;Domaine de Ménard 2015 Merlot-Cabernet Sauvignon Red (Côtes de Gascogne);Bordeaux-style Red Blend;Domaine de Ménard
01/01/2015;France;;Nymphéa;86;$20.00;Loire Valley;Domaine Sauvat 2015 Nymphéa Pinot Noir;Pinot Noir;Domaine Sauvat
01/01/2015;Italy;Sicilia;Eruzione 1614;92;$32.00;Sicily & Sardinia;Planeta 2015 Eruzione 1614 Carricante (Sicilia);Carricante;Planeta
01/01/2015;France;Côtes de Gascogne;Blandine le Blanc;87;$11.00;Southwest France;Château du Cèdre 2015 Blandine le Blanc Ugni Blanc-Colombard (Côtes de Gascogne);Ugni Blanc-Colombard;Château du Cèdre
01/01/2015;France;Sancerre;Loire Valley;86;$26.00;Loire Valley;Sauvion 2015 Loire Valley (Sancerre);Sauvignon Blanc;Sauvion
01/01/2015;France;Pouilly-Fuissé;Aux Insarts;92;$30.00;Burgundy;Domaine Pascal et Mireille Renaud 2015 Aux Insarts (Pouilly-Fuissé);Chardonnay;Domaine Pascal et Mireille Renaud
